0.987281 	 -0.008376 	 2.613381  	 2.621757 	 -1.961308  	 151.000000  	 -0.012412 	 2.609344 	 2.621757 	 -1.557907 	 161.000000 	 0.000000 
1.002855 	 -0.020021 	 2.628374  	 2.648394 	 -1.588407  	 150.000000  	 -0.024057 	 2.624337 	 2.648394 	 -1.202621 	 162.000000 	 0.015574 
1.002855 	 -0.006181 	 2.642213  	 2.648394 	 -1.588407  	 150.000000  	 -0.009064 	 2.639330 	 2.648394 	 -1.202621 	 162.000000 	 0.000000 
1.018596 	 -0.016883 	 2.657783  	 2.674666 	 -1.014293  	 132.000000  	 -0.019766 	 2.654900 	 2.674666 	 -0.589188 	 140.000000 	 0.015742 
1.018596 	 -0.001890 	 2.672776  	 2.674666 	 -1.014293  	 132.000000  	 -0.004773 	 2.669892 	 2.674666 	 -0.589188 	 140.000000 	 0.000000 
1.034221 	 -0.012318 	 2.687769  	 2.700087 	 -0.338026  	 104.000000  	 -0.014625 	 2.685462 	 2.700087 	 0.085362 	 112.000000 	 0.015624 
1.034221 	 0.002675 	 2.702762  	 2.700087 	 -0.338026  	 104.000000  	 0.000368 	 2.700455 	 2.700087 	 0.085362 	 112.000000 	 0.000000 
1.049849 	 -0.007100 	 2.717754  	 2.724855 	 -0.468736  	 86.000000  	 -0.009407 	 2.715448 	 2.724855 	 -0.102051 	 99.000000 	 0.015629 
1.049849 	 0.006739 	 2.731594  	 2.724855 	 -0.468736  	 86.000000  	 0.005586 	 2.730441 	 2.724855 	 -0.102051 	 99.000000 	 0.000000 
1.066743 	 -0.004869 	 2.746010  	 2.750880 	 -0.979699  	 99.000000  	 -0.006599 	 2.744280 	 2.750880 	 -0.538209 	 105.000000 	 0.016894 
1.066743 	 0.008394 	 2.759273  	 2.750880 	 -0.979699  	 99.000000  	 0.007240 	 2.758120 	 2.750880 	 -0.538209 	 105.000000 	 0.000000 
1.086438 	 -0.007692 	 2.772536  	 2.780228 	 -1.744715  	 128.000000  	 -0.008845 	 2.771383 	 2.780228 	 -1.273331 	 132.000000 	 0.019695 
1.094422 	 -0.006595 	 2.785223  	 2.791818 	 -1.565530  	 128.000000  	 -0.006595 	 2.785223 	 2.791818 	 -1.073299 	 130.000000 	 0.007983 
1.094928 	 0.004209 	 2.796756  	 2.792547 	 -1.546839  	 128.000000  	 0.004786 	 2.797332 	 2.792547 	 -1.052710 	 129.000000 	 0.000506 
1.110502 	 -0.005179 	 2.809442  	 2.814621 	 -1.092988  	 119.000000  	 -0.004026 	 2.810595 	 2.814621 	 -0.546713 	 116.000000 	 0.015574 
1.110502 	 0.008084 	 2.822705  	 2.814621 	 -1.092988  	 119.000000  	 0.008660 	 2.823282 	 2.814621 	 -0.546713 	 116.000000 	 0.000000 
1.126226 	 0.000329 	 2.836544  	 2.836215 	 -0.443848  	 93.000000  	 0.000329 	 2.836544 	 2.836215 	 0.106645 	 89.000000 	 0.015724 
1.126226 	 0.013015 	 2.849231  	 2.836215 	 -0.443848  	 93.000000  	 0.013015 	 2.849231 	 2.836215 	 0.106645 	 89.000000 	 0.000000 
1.141885 	 0.004317 	 2.861340  	 2.857024 	 0.260477  	 62.000000  	 0.004893 	 2.861917 	 2.857024 	 0.743303 	 63.000000 	 0.015659 
1.141885 	 0.017003 	 2.874027  	 2.857024 	 0.260477  	 62.000000  	 0.017003 	 2.874027 	 2.857024 	 0.743303 	 63.000000 	 0.000000 
1.157531 	 0.008444 	 2.885560  	 2.877116 	 0.052492  	 49.000000  	 0.008444 	 2.885560 	 2.877116 	 0.552509 	 49.000000 	 0.015646 
1.163179 	 0.013473 	 2.897669  	 2.884196 	 -0.073146  	 49.000000  	 0.012320 	 2.896516 	 2.884196 	 0.417690 	 49.000000 	 0.005648 
1.173219 	 0.012071 	 2.908626  	 2.896554 	 -0.360395  	 54.000000  	 0.010341 	 2.906896 	 2.896554 	 0.121810 	 55.000000 	 0.010040 
1.173219 	 0.021874 	 2.918429  	 2.896554 	 -0.360395  	 54.000000  	 0.020145 	 2.916699 	 2.896554 	 0.121810 	 55.000000 	 0.000000 
1.188959 	 0.012892 	 2.928232  	 2.915340 	 -0.768870  	 59.000000  	 0.010585 	 2.925925 	 2.915340 	 -0.392961 	 69.000000 	 0.015739 
1.188959 	 0.021542 	 2.936882  	 2.915340 	 -0.768870  	 59.000000  	 0.019235 	 2.934575 	 2.915340 	 -0.392961 	 69.000000 	 0.000000 
1.205076 	 0.012281 	 2.946108  	 2.933827 	 -0.488069  	 64.000000  	 0.009398 	 2.943225 	 2.933827 	 -0.944818 	 85.000000 	 0.016117 
1.205076 	 0.020354 	 2.954181  	 2.933827 	 -0.488069  	 64.000000  	 0.018047 	 2.951875 	 2.933827 	 -0.944818 	 85.000000 	 0.000000 
1.220799 	 0.011125 	 2.962254  	 2.951129 	 0.002609  	 51.000000  	 0.008818 	 2.959948 	 2.951129 	 -0.640231 	 89.000000 	 0.015723 
1.220799 	 0.019198 	 2.970327  	 2.951129 	 0.002609  	 51.000000  	 0.017468 	 2.968597 	 2.951129 	 -0.640231 	 89.000000 	 0.000000 
1.236418 	 0.010230 	 2.977824  	 2.967594 	 -0.367629  	 52.000000  	 0.009076 	 2.976671 	 2.967594 	 -0.140392 	 75.000000 	 0.015619 
1.236418 	 0.018303 	 2.985897  	 2.967594 	 -0.367629  	 52.000000  	 0.017149 	 2.984744 	 2.967594 	 -0.140392 	 75.000000 	 0.000000 
1.252031 	 0.010064 	 2.993393  	 2.983329 	 -0.872544  	 66.000000  	 0.010064 	 2.993393 	 2.983329 	 0.426271 	 55.000000 	 0.015613 
1.252031 	 0.016408 	 2.999737  	 2.983329 	 -0.872544  	 66.000000  	 0.018138 	 3.001467 	 2.983329 	 0.426271 	 55.000000 	 0.000000 
1.267658 	 0.008307 	 3.006656  	 2.998349 	 -0.581732  	 70.000000  	 0.011190 	 3.009540 	 2.998349 	 0.118645 	 50.000000 	 0.015627 
1.267658 	 0.015227 	 3.013576  	 2.998349 	 -0.581732  	 70.000000  	 0.018687 	 3.017036 	 2.998349 	 0.118645 	 50.000000 	 0.000000 
1.283282 	 0.008437 	 3.021073  	 3.012636 	 -0.069205  	 55.000000  	 0.011897 	 3.024533 	 3.012636 	 -0.360330 	 61.000000 	 0.015624 
